DateTime,Original Tweet,Processed Tweet
2016-10-19 00:15:47+00:00,Teaching social studies during Trump's campaign: http://nyti.ms/2eClfbL,"['teaching', 'social', 'study', 'trumps', 'campaign']"
2016-10-18 22:08:43+00:00,THREE. WEEKS. TO. GO. Learn how to cast a ballot in your state → http://www.iwillvote.com,"['three', 'weeks', 'go', 'learn', 'cast', 'ballot', 'state', '→']"
2016-10-18 18:34:40+00:00,"No one who defended Trump as he insulted veterans, Muslims, immigrants, African Americans, and women deserves to be re-elected.","['one', 'defend', 'trump', 'insult', 'veteran', 'muslims', 'immigrant', 'african', 'americans', 'woman', 'deserves', 'reelect']"
2016-10-18 17:25:15+00:00,It's not enough to elect Hillary Clinton. We need to give her a Senate she can work with. Vote for Democrats: http://bit.ly/2egL4Lg,"['enough', 'elect', 'hillary', 'clinton', 'need', 'give', 'senate', 'work', 'vote', 'democrats']"
2016-10-18 15:58:35+00:00,"Live on Facebook: Reproductive rights are on the ballot, and @wendydavis wants you to vote. Watch → http://facebook.com/democrats","['live', 'facebook', 'reproductive', 'right', 'ballot', 'want', 'vote', 'watch', '→']"
2016-10-18 14:09:05+00:00,"Early voting is downright presidential. Find out if your state has early voting, and when you can cast your ballot → http://www.iwillvote.com","['early', 'voting', 'downright', 'presidential', 'find', 'state', 'early', 'voting', 'cast', 'ballot', '→']"
2016-10-17 23:02:37+00:00,"Vote EARLY for Democrats running in your state — take it from this guy, it's easy. Visit http://www.IWillVote.com/learn to get started.","['vote', 'early', 'democrats', 'run', 'state', '—', 'take', 'guy', 'easy', 'visit', 'get', 'start']"
2016-10-17 22:38:13+00:00,Visit http://democrats.org/volunteer to sign up to canvass in your state!,"['visit', 'sign', 'canvas', 'state']"
2016-10-17 21:45:22+00:00,Fall to-dos: Carve a pumpkin Rake the leaves ✓ Register to vote http://www.IWillVote.com,"['fall', 'todos', 'carve', 'pumpkin', 'rake', 'leaf', '✓', 'register', 'vote']"
2016-10-17 17:27:44+00:00,Help spread the word: http://www.IWillVote.com #ForwardTogether #WeAreDemocrats #IWillVote,"['help', 'spread', 'word', 'forwardtogether', 'wearedemocrats', 'iwillvote']"
2016-10-17 16:14:21+00:00,.@MayorSRB wants you to vote all the way down the ballot. Here's why: https://www.instagram.com/p/BLq4lCyjlBP/?hl=en #ForwardTogether #WeAreDemocrats,"['want', 'vote', 'way', 'ballot', 'heres', 'forwardtogether', 'wearedemocrats']"
2016-10-17 15:07:00+00:00,"Trump does not care if he offends immigrants, military families, women, African Americans...but Putin? He s Putin: http://usat.ly/2dVKm61","['trump', 'care', 'offend', 'immigrant', 'military', 'family', 'woman', 'african', 'americansbut', 'putin', 'putin']"
2016-10-17 13:43:42+00:00,"""If we care about every kid the same way we want this country to care about our kids, then we’ll win in November."" —President Obama","['care', 'every', 'kid', 'way', 'want', 'country', 'care', 'kid', '’', 'win', 'november', '—', 'president', 'obama']"
2016-10-16 22:39:27+00:00,Protect the progress we made with him. Vote for her. http://www.IWillVote.com,"['protect', 'progress', 'make', 'vote']"
2016-10-16 21:21:01+00:00,"Regina has lived in Gary, IN her entire life, and she's fired up to cast her ballot for Hillary: https://www.instagram.com/p/BLo3WHMjTYf/ #ForwardTogether","['regina', 'live', 'gary', 'entire', 'life', 'shes', 'fire', 'cast', 'ballot', 'hillary', 'forwardtogether']"
2016-10-16 18:33:06+00:00,"Boy, bye. Don't vote for Trump: http://bit.ly/2dGAbkm","['boy', 'bye', 'dont', 'vote', 'trump']"
2016-10-16 14:52:21+00:00, http://IWillVote.com ,[]
2016-10-16 13:19:13+00:00, Talk to neighbors Call from home Tell your friends There are so many ways you can get involved this election → http://bit.ly/2ehxO7v,"['talk', 'neighbor', 'call', 'home', 'tell', 'friend', 'many', 'way', 'get', 'involve', 'election', '→']"
2016-10-16 00:12:48+00:00,"""Strong men... don't need to put down women to make themselves feel powerful. People who are truly strong lift others up."" —@FLOTUS","['strong', 'men', 'dont', 'need', 'put', 'woman', 'make', 'feel', 'powerful', 'people', 'truly', 'strong', 'lift', 'others', '—']"
2016-10-15 21:31:24+00:00,Retweet if you're voting to protect our progress under him and to move forward together with her. ,"['retweet', 'youre', 'voting', 'protect', 'progress', 'move', 'forward', 'together']"
2016-10-15 18:30:43+00:00,"It's not enough to not elect Trump. We can't elect any of these guys, either.","['enough', 'elect', 'trump', 'cant', 'elect', 'guy', 'either']"
2016-10-15 17:29:37+00:00,"Kimberly, an @AFSCME member in Pennsylvania, knows why it's important we move #ForwardTogether this election: https://www.instagram.com/p/BLl11_qDbse/?taken-by=thedemocrats","['kimberly', 'member', 'pennsylvania', 'know', 'important', 'move', 'forwardtogether', 'election']"
2016-10-15 16:28:52+00:00,"""I feel it so personally... the belief that you can do anything you want to a woman?... It hurts."" Watch this →","['feel', 'personally', 'belief', 'anything', 'want', 'woman', 'hurt', 'watch', '→']"
2016-10-15 15:32:37+00:00,"""It's not just Trump. There's a number of people who share Trump's views. And they work in the United States Congress.""","['trump', 'theres', 'number', 'people', 'share', 'trumps', 'view', 'work', 'united', 'states', 'congress']"
2016-10-14 21:54:27+00:00,You don't get points for JUST NOW deciding that Trump is unacceptable.,"['dont', 'get', 'point', 'decide', 'trump', 'unaeptable']"
2016-10-14 20:29:39+00:00,It's not enough to elect Hillary Clinton. We need to give her a Senate she can work with. Vote: http://www.IWillVote.com,"['enough', 'elect', 'hillary', 'clinton', 'need', 'give', 'senate', 'work', 'vote']"
2016-10-14 19:25:21+00:00,Listen to @POTUS — this is what we believe. RT if you're voting for Democrats in 2016.,"['listen', '—', 'believe', 'youre', 'voting', 'democrats']"
2016-10-14 16:37:35+00:00,The Republican Party made Donald Trump's candidacy possible. Don't vote for them: http://bit.ly/2eauMqC,"['republican', 'party', 'make', 'donald', 'trumps', 'candidacy', 'possible', 'dont', 'vote']"
2016-10-14 15:42:17+00:00,"“You said you’re the party of family values — what, you weren’t appalled earlier?” —President Obama on the Republican Party","['“', 'say', '’', 'party', 'family', 'value', '—', '’', 'appal', 'early', '”', '—', 'president', 'obama', 'republican', 'party']"
2016-10-14 15:37:28+00:00,In some states you can vote early. Go to http://IWillVote.com/learn to see if that includes you.,"['state', 'vote', 'early', 'go', 'see', 'include']"
2016-10-14 15:33:23+00:00,“That’s what you want from a president – somebody who’s going to sit there and do the work for you.” —President Obama,"['“', '’', 'want', 'president', '–', 'somebody', '’', 'go', 'sit', 'work', '”', '—', 'president', 'obama']"
2016-10-14 15:30:04+00:00,"“Even in the middle of crisis, she keeps her cool… She doesn’t talk about how everything’s rigged. She just works harder.” —President Obama","['“', 'even', 'middle', 'crisis', 'keep', 'cool', '…', '’', 'talk', 'everything', '’', 'rig', 'work', 'hard', '”', '—', 'president', 'obama']"
2016-10-14 15:22:18+00:00,“You don’t need to be a husband or a father to know that… those kinds of actions are not acceptable. They’re not right.” —President Obama,"['“', '’', 'need', 'husband', 'father', 'know', '…', 'kind', 'action', 'aeptable', '’', 'right', '”', '—', 'president', 'obama']"
2016-10-14 15:20:09+00:00,“All that progress goes out the window if we don’t make the right choice right now.” –President Obama http://www.IWillVote.com,"['“', 'progress', 'go', 'window', '’', 'make', 'right', 'choice', 'right', '”', '–', 'president', 'obama']"
2016-10-14 15:16:20+00:00,"“Eight years later, we have fought our way back from recession.” –President Obama in Ohio","['“', 'eight', 'year', 'late', 'fight', 'way', 'back', 'recession', '”', '–', 'president', 'obama', 'ohio']"
2016-10-14 14:44:39+00:00,Just another example of Trump's complete lack of respect for Americans with disabilities → http://thebea.st/2eooP9h,"['another', 'example', 'trumps', 'complete', 'lack', 'respect', 'americans', 'disability', '→']"
2016-10-13 22:26:15+00:00,Republicans who protected Trump do not deserve your vote: http://www.IWillVote.com,"['republicans', 'protect', 'trump', 'deserve', 'vote']"
2016-10-13 18:58:07+00:00,Trump doesn't respect women. Or minorities. Or disabled people. Or military families. He doesn't deserve our votes: http://www.IWillVote.com,"['trump', 'doesnt', 'respect', 'woman', 'minority', 'disabled', 'people', 'military', 'family', 'doesnt', 'deserve', 'vote']"
2016-10-13 17:09:30+00:00,We go high.,"['go', 'high']"
2016-10-13 17:00:50+00:00,"“On November 8th, we can show our children that here in America, we reject hatred and fear.” -Michelle Obama http://www.IWillVote.com","['“', 'november', 'th', 'show', 'child', 'america', 'reject', 'hatred', 'fear', '”', 'michelle', 'obama']"
2016-10-13 16:59:56+00:00,We shouldn't have to worry about our children hearing a presidential candidate talking about sexually predatory behavior. #EnoughIsEnough,"['shouldnt', 'worry', 'child', 'hear', 'presidential', 'candidate', 'talk', 'sexually', 'predatory', 'behavior', 'enoughisenough']"
2016-10-13 16:56:34+00:00,“We as women have all the power we need to determine the outcome of this election.” -Michelle Obama http://www.iwillvote.com,"['“', 'woman', 'power', 'need', 'determine', 'outcome', 'election', '”', 'michelle', 'obama']"
2016-10-13 16:50:43+00:00,"""Strong men don’t have to put down women to make themselves feel powerful."" -Michelle Obama #EnoughIsEnough","['strong', 'men', '’', 'put', 'woman', 'make', 'feel', 'powerful', 'michelle', 'obama', 'enoughisenough']"
2016-10-13 16:47:53+00:00,“To dismiss this as every-day locker room talk is an insult to decent men everywhere.” –Michelle Obama #EnoughIsEnough,"['“', 'dismiss', 'everyday', 'locker', 'room', 'talk', 'insult', 'decent', 'men', 'everywhere', '”', '–', 'michelle', 'obama', 'enoughisenough']"
2016-10-13 16:46:09+00:00,"“This is not normal. This is not politics as usual. This is disgraceful, it is intolerable.” - Michelle Obama #EnoughIsEnough","['“', 'normal', 'politics', 'usual', 'disgraceful', 'intolerable', '”', 'michelle', 'obama', 'enoughisenough']"
2016-10-13 16:09:33+00:00,Tweet this every day for the next 26 days.,"['tweet', 'every', 'day', 'next', 'day']"
2016-10-13 14:40:47+00:00,No.,[]
2016-10-13 00:26:42+00:00,"Ismael Ahmed is a candidate for the Michigan Board of Education, and he has some words for Trump: http://bit.ly/2etodhX #ForwardTogether","['ismael', 'ahmed', 'candidate', 'michigan', 'board', 'education', 'word', 'trump', 'forwardtogether']"
2016-10-12 23:11:42+00:00,"By not paying his fair share of taxes, Donald Trump has been hurting Americans working toward the middle class: http://nyti.ms/2efuNJA","['pay', 'fair', 'share', 'tax', 'donald', 'trump', 'hurt', 'americans', 'work', 'toward', 'middle', 'class']"
2016-10-12 21:31:38+00:00,"In 100 days, someone is taking the oath of office. Make sure it's @HillaryClinton: http://www.IWillVote.com","['day', 'someone', 'take', 'oath', 'office', 'make', 'sure']"
2016-10-12 19:29:50+00:00,"Donald Trump's threat to jail his political opponent is ""a chilling thought."" http://nyti.ms/2dGdQGa","['donald', 'trumps', 'threat', 'jail', 'political', 'opponent', 'chill', 'thought']"
2016-10-12 17:54:42+00:00,"Another reason to vote for Hillary Clinton, right there in black and white: http://nyti.ms/2e14ZwA","['another', 'reason', 'vote', 'hillary', 'clinton', 'right', 'black', 'white']"
2016-10-12 16:39:52+00:00,“You just have to be a decent human being to say ‘that’s not right.’” — President Obama responds to Trump's behavior,"['“', 'decent', 'human', 'say', '‘', '’', 'right', '’', '”', '—', 'president', 'obama', 'respond', 'trumps', 'behavior']"
2016-10-12 15:25:41+00:00,Make sure you're ready to vote for candidates up and down the ballot who believe in science: http://www.IWillVote.com,"['make', 'sure', 'youre', 'ready', 'vote', 'candidate', 'ballot', 'believe', 'science']"
2016-10-12 14:22:19+00:00,"The polls open today in Ohio, Indiana, and Arizona! Be ready to vote when it's your turn: http://IWillVote.com #ForwardTogether","['poll', 'open', 'today', 'ohio', 'indiana', 'arizona', 'ready', 'vote', 'turn', 'forwardtogether']"
2016-10-12 00:54:32+00:00,Pres. Obama has something to say about Trump's treatment of women. And minorities. And Muslims. And disabled people. And military families.,"['pres', 'obama', 'something', 'say', 'trumps', 'treatment', 'woman', 'minority', 'muslims', 'disabled', 'people', 'military', 'family']"
2016-10-11 21:49:16+00:00,Democrats are spending the final weeks of the election traveling the country to get out the vote. Follow along on Snapchat!,"['democrats', 'spend', 'final', 'week', 'election', 'travel', 'country', 'get', 'vote', 'follow', 'along', 'snapchat']"
2016-10-11 20:22:09+00:00,"“Please take it from me, every single vote counts.” — @algore http://www.IWillVote.com","['“', 'please', 'take', 'every', 'single', 'vote', 'count', '”', '—']"
2016-10-11 20:00:01+00:00,"""We cannot risk putting a climate denier in the White House."" Hear @HillaryClinton's plan to protect our planet and our economy:","['cannot', 'risk', 'put', 'climate', 'denier', 'white', 'house', 'hear', 'plan', 'protect', 'planet', 'economy']"
2016-10-11 17:46:41+00:00,.@CoryBooker and @MichiganDems are on our Snapchat today - follow along: http://snapchat.com/add/thedemocrats #ForwardTogether,"['snapchat', 'today', 'follow', 'along', 'forwardtogether']"
2016-10-11 17:13:37+00:00,"Ah, Donald Trump's ""stream of falsehoods."" We hear it's lovely there this time of year: http://wapo.st/2dNd8Gj","['ah', 'donald', 'trumps', 'stream', 'falsehood', 'hear', 'lovely', 'time', 'year']"
2016-10-11 16:06:58+00:00,We need to act now to save our planet for future generations. Commit to vote for Democrats: http://bit.ly/2e3qagX,"['need', 'act', 'save', 'planet', 'future', 'generation', 'commit', 'vote', 'democrats']"
2016-10-11 14:42:14+00:00,The problem isn't just Trump. It's every Republican who supported him through months of hateful behavior.,"['problem', 'isnt', 'trump', 'every', 'republican', 'support', 'month', 'hateful', 'behavior']"
2016-10-11 01:45:06+00:00,"We understood what you said, Donald. And you can't explain it away.","['understand', 'say', 'donald', 'cant', 'explain', 'away']"
2016-10-10 23:35:01+00:00,College students – is it your 1st time voting? http://www.iwillvote.com/learn has the answers to all of your questions. #IWillVote #ForwardTogether,"['college', 'student', '–', 'st', 'time', 'voting', 'answer', 'question', 'iwillvote', 'forwardtogether']"
2016-10-10 21:58:34+00:00,"Trump: Warren Buffett avoids taxes like me. Buffett: Nope, and here are my taxes to prove it. http://bit.ly/2dGxGQr","['trump', 'warren', 'buffett', 'avoid', 'tax', 'like', 'buffett', 'nope', 'tax', 'prove']"
2016-10-10 21:26:44+00:00,There are only 29 days until Election Day! How are you voting this year? https://www.iwillvote.com,"['day', 'election', 'day', 'vote', 'year']"
2016-10-10 20:34:38+00:00,"Ask a pro-athlete — this is not what ""locker room talk"" sounds like. http://to.pbs.org/2dOizUC","['ask', 'proathlete', '—', 'locker', 'room', 'talk', 'sound', 'like']"
2016-10-10 19:26:10+00:00,Lies on lies on lies: http://bzfd.it/2dZC7ns,"['lies', 'lie', 'lie']"
2016-10-10 18:19:14+00:00,Republicans had *months* to call out Trump's offensive behavior. And they stood by him. Changing now is cowardice. Vote for Democrats.,"['republicans', 'month', 'call', 'trumps', 'offensive', 'behavior', 'stand', 'changing', 'cowardice', 'vote', 'democrats']"
2016-10-10 17:15:20+00:00,.@SymoneDSanders previews the #ForwardTogether bus at @Illinois_Alma LIVE on Facebook: http://facebook.com/democrats https://twitter.com/SymoneDSanders/status/785468015978553345,"['previews', 'forwardtogether', 'bus', 'live', 'facebook']"
2016-10-10 15:36:33+00:00,A competent woman just debated a man who has no idea what he’s talking about: http://bit.ly/2dOi1yk,"['competent', 'woman', 'debate', 'man', 'idea', '’', 'talk']"
2016-10-10 13:54:43+00:00,"In America, we don't send our political opponents to jail. And yet Donald Trump...","['america', 'dont', 'send', 'political', 'opponent', 'jail', 'yet', 'donald', 'trump']"
2016-10-10 03:32:03+00:00,He went low. She went high. #debate,"['go', 'low', 'go', 'high', 'debate']"
2016-10-10 02:44:40+00:00,Stamina. #debate,"['stamina', 'debate']"
2016-10-10 02:39:37+00:00,TL; DR this #debate. Make sure you're ready to vote for @HillaryClinton: http://www.iwillvote.com,"['tl', 'dr', 'debate', 'make', 'sure', 'youre', 'ready', 'vote']"
2016-10-10 02:37:30+00:00,End Citizens United. Protect the right to choose. Protect voting rights. Sounds good. #debate,"['end', 'citizens', 'united', 'protect', 'right', 'choose', 'protect', 'vote', 'right', 'sounds', 'good', 'debate']"
2016-10-10 02:25:18+00:00,Never apologized. #debate,"['never', 'apologize', 'debate']"
2016-10-10 02:23:15+00:00,Never apologized. #debate,"['never', 'apologize', 'debate']"
2016-10-10 02:23:09+00:00,Never apologized. #debate,"['never', 'apologize', 'debate']"
2016-10-10 02:19:41+00:00,Vote for her. http://www.iwillvote.com #debate,"['vote', 'debate']"
2016-10-10 02:15:51+00:00,Trump won't be a president for Americans like us. #debate,"['trump', 'wont', 'president', 'americans', 'like', 'us', 'debate']"
2016-10-10 02:08:44+00:00,Your regular reminder that Trump s the Russian president. #debate,"['regular', 'reminder', 'trump', 'russian', 'president', 'debate']"
2016-10-10 01:57:39+00:00,Clinton—fighting for women & children her entire life. Trump—looking out for himself and swindling small businesses his entire life. #debate,"['clinton', '—', 'fight', 'woman', 'child', 'entire', 'life', 'trump', '—', 'look', 'swindle', 'small', 'business', 'entire', 'life', 'debate']"
2016-10-10 01:54:01+00:00,How would we know about Donald Trump's relationship with Russia? If we saw his tax returns. #debate,"['would', 'know', 'donald', 'trumps', 'relationship', 'russia', 'saw', 'tax', 'return', 'debate']"
2016-10-10 01:47:01+00:00,Debunking ↓,"['debunking', '↓']"
2016-10-10 01:46:02+00:00,Your never-unnecessary reminder that Donald Trump supported the Iraq war in 2002. #debate,"['neverunnecessary', 'reminder', 'donald', 'trump', 'support', 'iraq', 'war', 'debate']"
2016-10-10 01:43:20+00:00,"""My vision of America is one where everyone has a place."" -@HillaryClinton #debate","['vision', 'america', 'one', 'everyone', 'place', 'debate']"
2016-10-10 01:41:51+00:00,"Donald Trump: ""Islamophobia is a shame."" Donald Trump, stoking Islamophobia: #debate","['donald', 'trump', 'islamophobia', 'shame', 'donald', 'trump', 'stoke', 'islamophobia', 'debate']"
2016-10-10 01:37:34+00:00,Don’t want to listen to Trump’s lies? Democrats are reacting to the #debate on @Snapchat. Follow along:,"['’', 'want', 'listen', 'trump', '’', 'lie', 'democrats', 'react', 'debate', 'follow', 'along']"
2016-10-10 01:31:50+00:00,There's more work to do. And @HillaryClinton is ready to do it. But we can't throw this progress away. #debate,"['theres', 'work', 'ready', 'cant', 'throw', 'progress', 'away', 'debate']"
2016-10-10 01:31:11+00:00,“Yes. This is who Donald Trump is.” #debate,"['“', 'yes', 'donald', 'trump', '”', 'debate']"
2016-10-10 01:22:29+00:00,THIS.,[]
2016-10-10 01:21:30+00:00,He. Never. Apologized. #debate,"['never', 'apologized', 'debate']"
2016-10-10 01:19:01+00:00,These are not just words. They're threats of violence. #debate,"['word', 'theyre', 'threat', 'violence', 'debate']"
2016-10-10 01:13:05+00:00,"""No one has *less* respect for women"" would be closer to the truth #debate","['one', 'less', 'respect', 'woman', 'would', 'close', 'truth', 'debate']"
2016-10-10 01:11:53+00:00,Grabbing women is sexual assault. Take it from the author of the Violence Against Women Act. #debate,"['grabbing', 'woman', 'sexual', 'assault', 'take', 'author', 'violence', 'women', 'act', 'debate']"
2016-10-10 00:25:59+00:00,Relevant. RT if you're voting for Democrats. https://medium.com/to-the-left/the-2016-democratic-party-platform-55c0e651246a#.mpggh15et,"['relevant', 'youre', 'voting', 'democrats']"
2016-10-09 23:34:12+00:00,Where was the Republican outrage when Trump insulted our veterans earlier last week?,"['republican', 'outrage', 'trump', 'insult', 'veteran', 'early', 'last', 'week']"
2016-10-09 22:25:01+00:00,Trump's candidacy is already impacting our children. Imagine what four years of a Trump presidency would do to them. http://wapo.st/2dUy1Om,"['trumps', 'candidacy', 'already', 'impact', 'child', 'imagine', 'four', 'year', 'trump', 'presidency', 'would']"
2016-10-09 21:43:31+00:00,Get ready to follow tonight's debate: October 9th 9:00 pm ET Any news network @TheDemocrats http://debatestressball.com,"['get', 'ready', 'follow', 'tonight', 'debate', 'october', 'th', 'pm', 'et', 'news', 'network']"
2016-10-09 20:30:36+00:00,Was anyone really surprised by the Trump tapes? http://wapo.st/2dXSwy4,"['anyone', 'really', 'surprise', 'trump', 'tape']"
2016-10-09 19:39:47+00:00,Road tripping to knock on doors this weekend? We've got the playlist to get you through the drive: http://spoti.fi/2dPCTr0,"['road', 'trip', 'knock', 'door', 'weekend', 'weve', 'get', 'playlist', 'get', 'drive']"
2016-10-09 17:07:41+00:00,Democrats stand for: Immigration reform Debt-free college A solution for climate change Read about our fight: https://medium.com/to-the-left/the-2016-democratic-party-platform-55c0e651246a#.ta0eudt9t,"['democrats', 'stand', 'immigration', 'reform', 'debtfree', 'college', 'solution', 'climate', 'change', 'read', 'fight']"
2016-10-09 14:35:49+00:00,The most progressive Democratic Party platform ever is now on @Medium for you to read: https://medium.com/to-the-left/the-2016-democratic-party-platform-55c0e651246a#.ta0eudt9tpla,"['progressive', 'democratic', 'party', 'platform', 'ever', 'read']"
2016-10-09 13:29:39+00:00,He can't undo this.,"['cant', 'undo']"
2016-10-09 01:57:48+00:00,And this is just what he's said about women. It's up to us to make sure he is never president: http://bit.ly/2dF0VDB,"['say', 'woman', 'us', 'make', 'sure', 'never', 'president']"
2016-10-08 23:12:34+00:00,Election Day is one month from today. Pro tip — do not vote for this guy.,"['election', 'day', 'one', 'month', 'today', 'pro', 'tip', '—', 'vote', 'guy']"
2016-10-08 21:53:11+00:00,"Republicans who stood by Trump as he denigrated Mexicans, Muslims, and Gold Star families don't deserve re-election. http://politi.co/2dVqrHT","['republicans', 'stand', 'trump', 'denigrate', 'mexicans', 'muslims', 'gold', 'star', 'family', 'dont', 'deserve', 'reelection']"
2016-10-08 19:11:35+00:00,"If you think America is better than this, vote: http://www.iwillvote.com","['think', 'america', 'good', 'vote']"
2016-10-08 18:01:46+00:00,One month to go. Time to give it everything you've got: http://my.democrats.org/volunteer2016,"['one', 'month', 'go', 'time', 'give', 'everything', 'youve', 'get']"
2016-10-08 16:24:27+00:00,We have the power to stop him. Vote: http://www.iwillvote.com,"['power', 'stop', 'vote']"
2016-10-08 15:01:10+00:00,Yesterday we heard Donald Trump say some truly degrading things about women. The saddest part? We weren't surprised.,"['yesterday', 'hear', 'donald', 'trump', 'say', 'truly', 'degrading', 'thing', 'woman', 'sad', 'part', 'werent', 'surprised']"
